Years,Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Democracy index (EIU),Electoral pluralism index (EIU),Government index (EIU),Political participation index(EIU),Political culture index (EIU),Civil liberties index (EIU),Population,Total CO2 ,CO2 relative growth,CO2 absolute Growth,CO2 per capita,Cumulative CO2 (metric tons),Peace index
2015,Mauritius,71,"5,477","1,00761","0,98521","0,7095","0,56066","0,07521","0,37744","82,8","91,7","82,1","55,6","87,5","97,1",1262605,"4,21","0,087","0,004","3,344","94,004","1,638"
2015,Mauritius,71,"5,477","1,00761","0,98521","0,7095","0,56066","0,07521","0,37744","82,8","91,7","82,1","55,6","87,5","97,1",1262605,"4,21","0,087","0,004","3,344","94,004","1,648"
2015,Mauritius,71,"5,477","1,00761","0,98521","0,7095","0,56066","0,07521","0,37744","82,8","91,7","82,1","55,6","87,5","97,1",1262605,"4,21","0,087","0,004","3,344","94,004","1,616"
2015,Mauritius,71,"5,477","1,00761","0,98521","0,7095","0,56066","0,07521","0,37744","82,8","91,7","82,1","55,6","87,5","97,1",1262605,"4,21","0,087","0,004","3,344","94,004","1,592"
2015,Mauritius,71,"5,477","1,00761","0,98521","0,7095","0,56066","0,07521","0,37744","82,8","91,7","82,1","55,6","87,5","97,1",1262605,"4,21","0,087","0,004","3,344","94,004","1,606"
2015,Estonia,73,"5,429","1,15174","1,22791","0,77361","0,44888","0,15184","0,0868","78,5","95,8","78,6","61,1","68,8","88,2",1315407,"15,813","-15,689","-2,943","12,025","1443,648","1,727"
2015,Estonia,73,"5,429","1,15174","1,22791","0,77361","0,44888","0,15184","0,0868","78,5","95,8","78,6","61,1","68,8","88,2",1315407,"15,813","-15,689","-2,943","12,025","1443,648","1,72"
2015,Estonia,73,"5,429","1,15174","1,22791","0,77361","0,44888","0,15184","0,0868","78,5","95,8","78,6","61,1","68,8","88,2",1315407,"15,813","-15,689","-2,943","12,025","1443,648","1,716"
2015,Estonia,73,"5,429","1,15174","1,22791","0,77361","0,44888","0,15184","0,0868","78,5","95,8","78,6","61,1","68,8","88,2",1315407,"15,813","-15,689","-2,943","12,025","1443,648","1,732"
2015,Estonia,73,"5,429","1,15174","1,22791","0,77361","0,44888","0,15184","0,0868","78,5","95,8","78,6","61,1","68,8","88,2",1315407,"15,813","-15,689","-2,943","12,025","1443,648","1,727"
2015,Indonesia,74,"5,399","0,82827","1,08708","0,63793","0,46611",0,"0,51535","70,3","77,5","71,4","66,7","62,5","73,5",258383256,"507,012","21,637","90,189","1,962","11204,456","1,812"
2015,Indonesia,74,"5,399","0,82827","1,08708","0,63793","0,46611",0,"0,51535","70,3","77,5","71,4","66,7","62,5","73,5",258383256,"507,012","21,637","90,189","1,962","11204,456","1,798"
2015,Indonesia,74,"5,399","0,82827","1,08708","0,63793","0,46611",0,"0,51535","70,3","77,5","71,4","66,7","62,5","73,5",258383256,"507,012","21,637","90,189","1,962","11204,456","1,84"
2015,Indonesia,74,"5,399","0,82827","1,08708","0,63793","0,46611",0,"0,51535","70,3","77,5","71,4","66,7","62,5","73,5",258383256,"507,012","21,637","90,189","1,962","11204,456","1,854"
2015,Indonesia,74,"5,399","0,82827","1,08708","0,63793","0,46611",0,"0,51535","70,3","77,5","71,4","66,7","62,5","73,5",258383256,"507,012","21,637","90,189","1,962","11204,456","1,785"
2015,Vietnam,75,"5,36","0,63216","0,91226","0,74676","0,59444","0,10441","0,1686","35,3",0,"39,3","38,9","68,8","29,4",92677076,"184,436","15,574","24,853","1,99","2808,435","1,888"
2015,Vietnam,75,"5,36","0,63216","0,91226","0,74676","0,59444","0,10441","0,1686","35,3",0,"39,3","38,9","68,8","29,4",92677076,"184,436","15,574","24,853","1,99","2808,435","1,894"
2015,Vietnam,75,"5,36","0,63216","0,91226","0,74676","0,59444","0,10441","0,1686","35,3",0,"39,3","38,9","68,8","29,4",92677076,"184,436","15,574","24,853","1,99","2808,435","1,91"
2015,Vietnam,75,"5,36","0,63216","0,91226","0,74676","0,59444","0,10441","0,1686","35,3",0,"39,3","38,9","68,8","29,4",92677076,"184,436","15,574","24,853","1,99","2808,435","1,911"
2015,Vietnam,75,"5,36","0,63216","0,91226","0,74676","0,59444","0,10441","0,1686","35,3",0,"39,3","38,9","68,8","29,4",92677076,"184,436","15,574","24,853","1,99","2808,435","1,877"
2015,Turkey,76,"5,332","1,06098","0,94632","0,73172","0,22815","0,15746","0,12253","51,2","66,7","53,6",50,"56,3","29,4",78529409,"381,332","5,435","19,656","4,856","8801,647","2,496"
2015,Turkey,76,"5,332","1,06098","0,94632","0,73172","0,22815","0,15746","0,12253","51,2","66,7","53,6",50,"56,3","29,4",78529409,"381,332","5,435","19,656","4,856","8801,647","2,714"
2015,Turkey,76,"5,332","1,06098","0,94632","0,73172","0,22815","0,15746","0,12253","51,2","66,7","53,6",50,"56,3","29,4",78529409,"381,332","5,435","19,656","4,856","8801,647","2,802"
2015,Turkey,76,"5,332","1,06098","0,94632","0,73172","0,22815","0,15746","0,12253","51,2","66,7","53,6",50,"56,3","29,4",78529409,"381,332","5,435","19,656","4,856","8801,647","2,909"
2015,Turkey,76,"5,332","1,06098","0,94632","0,73172","0,22815","0,15746","0,12253","51,2","66,7","53,6",50,"56,3","29,4",78529409,"381,332","5,435","19,656","4,856","8801,647","3,015"
2015,Nigeria,78,"5,268","0,65435","0,90432","0,16007","0,34334","0,0403","0,27233","46,2","60,8","42,9","33,3",50,"44,1",181137448,"113,539","-11,174","-14,283","0,627","3301,697","2,936"
2015,Nigeria,78,"5,268","0,65435","0,90432","0,16007","0,34334","0,0403","0,27233","46,2","60,8","42,9","33,3",50,"44,1",181137448,"113,539","-11,174","-14,283","0,627","3301,697","2,871"
2015,Nigeria,78,"5,268","0,65435","0,90432","0,16007","0,34334","0,0403","0,27233","46,2","60,8","42,9","33,3",50,"44,1",181137448,"113,539","-11,174","-14,283","0,627","3301,697","2,871"
2015,Nigeria,78,"5,268","0,65435","0,90432","0,16007","0,34334","0,0403","0,27233","46,2","60,8","42,9","33,3",50,"44,1",181137448,"113,539","-11,174","-14,283","0,627","3301,697","2,883"
2015,Nigeria,78,"5,268","0,65435","0,90432","0,16007","0,34334","0,0403","0,27233","46,2","60,8","42,9","33,3",50,"44,1",181137448,"113,539","-11,174","-14,283","0,627","3301,697","2,898"
2015,Bhutan,79,"5,253","0,77042","1,10395","0,57407","0,53206","0,15445","0,47998","49,3","83,3","53,6","27,8","43,8","38,2",727876,"0,966","1,923","0,018","1,327","11,507","1,638"
2015,Bhutan,79,"5,253","0,77042","1,10395","0,57407","0,53206","0,15445","0,47998","49,3","83,3","53,6","27,8","43,8","38,2",727876,"0,966","1,923","0,018","1,327","11,507","1,572"
2015,Bhutan,79,"5,253","0,77042","1,10395","0,57407","0,53206","0,15445","0,47998","49,3","83,3","53,6","27,8","43,8","38,2",727876,"0,966","1,923","0,018","1,327","11,507","1,604"
2015,Bhutan,79,"5,253","0,77042","1,10395","0,57407","0,53206","0,15445","0,47998","49,3","83,3","53,6","27,8","43,8","38,2",727876,"0,966","1,923","0,018","1,327","11,507","1,521"
2015,Bhutan,79,"5,253","0,77042","1,10395","0,57407","0,53206","0,15445","0,47998","49,3","83,3","53,6","27,8","43,8","38,2",727876,"0,966","1,923","0,018","1,327","11,507","1,506"
2015,Azerbaijan,80,"5,212","1,02389","0,93793","0,64045","0,3703","0,16065","0,07799","27,1",5,"21,4","33,3","37,5","38,2",9649341,"37,199","0,604","0,223","3,866","2443,672","2,425"
2015,Azerbaijan,80,"5,212","1,02389","0,93793","0,64045","0,3703","0,16065","0,07799","27,1",5,"21,4","33,3","37,5","38,2",9649341,"37,199","0,604","0,223","3,866","2443,672","2,441"
2015,Azerbaijan,80,"5,212","1,02389","0,93793","0,64045","0,3703","0,16065","0,07799","27,1",5,"21,4","33,3","37,5","38,2",9649341,"37,199","0,604","0,223","3,866","2443,672","2,457"
2015,Azerbaijan,80,"5,212","1,02389","0,93793","0,64045","0,3703","0,16065","0,07799","27,1",5,"21,4","33,3","37,5","38,2",9649341,"37,199","0,604","0,223","3,866","2443,672","2,447"
2015,Azerbaijan,80,"5,212","1,02389","0,93793","0,64045","0,3703","0,16065","0,07799","27,1",5,"21,4","33,3","37,5","38,2",9649341,"37,199","0,604","0,223","3,866","2443,672","2,425"
2015,Pakistan,81,"5,194","0,59543","0,41411","0,51466","0,12102","0,10464","0,33671",44,60,"57,1","27,8",25,50,199426964,"170,175","10,295","15,884","0,853","4012,912","3,138"
2015,Pakistan,81,"5,194","0,59543","0,41411","0,51466","0,12102","0,10464","0,33671",44,60,"57,1","27,8",25,50,199426964,"170,175","10,295","15,884","0,853","4012,912","3,132"
2015,Pakistan,81,"5,194","0,59543","0,41411","0,51466","0,12102","0,10464","0,33671",44,60,"57,1","27,8",25,50,199426964,"170,175","10,295","15,884","0,853","4012,912","3,08"
2015,Pakistan,81,"5,194","0,59543","0,41411","0,51466","0,12102","0,10464","0,33671",44,60,"57,1","27,8",25,50,199426964,"170,175","10,295","15,884","0,853","4012,912","3,094"
2015,Pakistan,81,"5,194","0,59543","0,41411","0,51466","0,12102","0,10464","0,33671",44,60,"57,1","27,8",25,50,199426964,"170,175","10,295","15,884","0,853","4012,912","3,072"
2015,Jordan,82,"5,192","0,90198","1,05392","0,69639","0,40661","0,14293","0,11053","38,6","35,8","39,3","38,9","43,8","35,3",9266575,"25,27","-2,409","-0,624","2,727","574,611","2,028"
2015,Jordan,82,"5,192","0,90198","1,05392","0,69639","0,40661","0,14293","0,11053","38,6","35,8","39,3","38,9","43,8","35,3",9266575,"25,27","-2,409","-0,624","2,727","574,611","2,049"
2015,Jordan,82,"5,192","0,90198","1,05392","0,69639","0,40661","0,14293","0,11053","38,6","35,8","39,3","38,9","43,8","35,3",9266575,"25,27","-2,409","-0,624","2,727","574,611","2,12"
2015,Jordan,82,"5,192","0,90198","1,05392","0,69639","0,40661","0,14293","0,11053","38,6","35,8","39,3","38,9","43,8","35,3",9266575,"25,27","-2,409","-0,624","2,727","574,611","2,101"
2015,Jordan,82,"5,192","0,90198","1,05392","0,69639","0,40661","0,14293","0,11053","38,6","35,8","39,3","38,9","43,8","35,3",9266575,"25,27","-2,409","-0,624","2,727","574,611","2,012"
2015,Montenegro,82,"5,192","0,97438","0,90557","0,72521","0,1826","0,14296","0,1614","60,1","79,2","57,1",50,"43,8","70,6",622159,"2,239","6,261","0,132","3,571","92,151","1,949"
2015,Montenegro,82,"5,192","0,97438","0,90557","0,72521","0,1826","0,14296","0,1614","60,1","79,2","57,1",50,"43,8","70,6",622159,"2,239","6,261","0,132","3,571","92,151","1,878"
2015,Montenegro,82,"5,192","0,97438","0,90557","0,72521","0,1826","0,14296","0,1614","60,1","79,2","57,1",50,"43,8","70,6",622159,"2,239","6,261","0,132","3,571","92,151","1,949"
2015,Montenegro,82,"5,192","0,97438","0,90557","0,72521","0,1826","0,14296","0,1614","60,1","79,2","57,1",50,"43,8","70,6",622159,"2,239","6,261","0,132","3,571","92,151","1,892"
2015,Montenegro,82,"5,192","0,97438","0,90557","0,72521","0,1826","0,14296","0,1614","60,1","79,2","57,1",50,"43,8","70,6",622159,"2,239","6,261","0,132","3,571","92,151","1,939"
2015,China,84,"5,14","0,89012","0,94675","0,81658","0,51697","0,02781","0,08185","31,4",0,"46,4","33,3","62,5","14,7",1371220000,"9683,201","-1,397","-137,16","6,883","180551,37","2,284"
2015,China,84,"5,14","0,89012","0,94675","0,81658","0,51697","0,02781","0,08185","31,4",0,"46,4","33,3","62,5","14,7",1371220000,"9683,201","-1,397","-137,16","6,883","180551,37","2,276"
2015,China,84,"5,14","0,89012","0,94675","0,81658","0,51697","0,02781","0,08185","31,4",0,"46,4","33,3","62,5","14,7",1371220000,"9683,201","-1,397","-137,16","6,883","180551,37","2,254"
2015,China,84,"5,14","0,89012","0,94675","0,81658","0,51697","0,02781","0,08185","31,4",0,"46,4","33,3","62,5","14,7",1371220000,"9683,201","-1,397","-137,16","6,883","180551,37","2,247"
2015,China,84,"5,14","0,89012","0,94675","0,81658","0,51697","0,02781","0,08185","31,4",0,"46,4","33,3","62,5","14,7",1371220000,"9683,201","-1,397","-137,16","6,883","180551,37","2,217"
2015,Zambia,85,"5,129","0,47038","0,91612","0,29924","0,48827","0,12468","0,19591","62,8","79,2","53,6","38,9","68,8","73,5",15879361,"4,296","0,937","0,04","0,271","209,56","1,817"
2015,Zambia,85,"5,129","0,47038","0,91612","0,29924","0,48827","0,12468","0,19591","62,8","79,2","53,6","38,9","68,8","73,5",15879361,"4,296","0,937","0,04","0,271","209,56","1,774"
2015,Zambia,85,"5,129","0,47038","0,91612","0,29924","0,48827","0,12468","0,19591","62,8","79,2","53,6","38,9","68,8","73,5",15879361,"4,296","0,937","0,04","0,271","209,56","1,78"
2015,Zambia,85,"5,129","0,47038","0,91612","0,29924","0,48827","0,12468","0,19591","62,8","79,2","53,6","38,9","68,8","73,5",15879361,"4,296","0,937","0,04","0,271","209,56","1,821"
2015,Zambia,85,"5,129","0,47038","0,91612","0,29924","0,48827","0,12468","0,19591","62,8","79,2","53,6","38,9","68,8","73,5",15879361,"4,296","0,937","0,04","0,271","209,56","1,805"
2015,Romania,86,"5,124","1,04345","0,88588","0,7689","0,35068","0,00649","0,13748","66,8","91,7","57,1",50,50,"85,3",19815616,"77,726","0,379","0,293","3,901","8191,851","1,526"
2015,Romania,86,"5,124","1,04345","0,88588","0,7689","0,35068","0,00649","0,13748","66,8","91,7","57,1",50,50,"85,3",19815616,"77,726","0,379","0,293","3,901","8191,851","1,557"
2015,Romania,86,"5,124","1,04345","0,88588","0,7689","0,35068","0,00649","0,13748","66,8","91,7","57,1",50,50,"85,3",19815616,"77,726","0,379","0,293","3,901","8191,851","1,528"
2015,Romania,86,"5,124","1,04345","0,88588","0,7689","0,35068","0,00649","0,13748","66,8","91,7","57,1",50,50,"85,3",19815616,"77,726","0,379","0,293","3,901","8191,851","1,53"
2015,Romania,86,"5,124","1,04345","0,88588","0,7689","0,35068","0,00649","0,13748","66,8","91,7","57,1",50,50,"85,3",19815616,"77,726","0,379","0,293","3,901","8191,851","1,562"
2015,Serbia,87,"5,123","0,92053","1,00964","0,74836","0,20107","0,02617","0,19231","67,1","91,7","53,6","66,7",50,"73,5",7095383,"43,747","17,634","6,558","4,928","2549,1","1,914"
2015,Serbia,87,"5,123","0,92053","1,00964","0,74836","0,20107","0,02617","0,19231","67,1","91,7","53,6","66,7",50,"73,5",7095383,"43,747","17,634","6,558","4,928","2549,1","1,888"
2015,Serbia,87,"5,123","0,92053","1,00964","0,74836","0,20107","0,02617","0,19231","67,1","91,7","53,6","66,7",50,"73,5",7095383,"43,747","17,634","6,558","4,928","2549,1","1,88"
2015,Serbia,87,"5,123","0,92053","1,00964","0,74836","0,20107","0,02617","0,19231","67,1","91,7","53,6","66,7",50,"73,5",7095383,"43,747","17,634","6,558","4,928","2549,1","1,854"
2015,Serbia,87,"5,123","0,92053","1,00964","0,74836","0,20107","0,02617","0,19231","67,1","91,7","53,6","66,7",50,"73,5",7095383,"43,747","17,634","6,558","4,928","2549,1","1,812"
2015,Portugal,88,"5,102","1,15991","1,13935","0,87519","0,51469","0,01078","0,13719","77,9","95,8","64,3","66,7","68,8","94,1",10358076,"52,294","9,063","4,346","5,044","2366,341","1,418"
2015,Portugal,88,"5,102","1,15991","1,13935","0,87519","0,51469","0,01078","0,13719","77,9","95,8","64,3","66,7","68,8","94,1",10358076,"52,294","9,063","4,346","5,044","2366,341","1,324"
2015,Portugal,88,"5,102","1,15991","1,13935","0,87519","0,51469","0,01078","0,13719","77,9","95,8","64,3","66,7","68,8","94,1",10358076,"52,294","9,063","4,346","5,044","2366,341","1,273"
2015,Portugal,88,"5,102","1,15991","1,13935","0,87519","0,51469","0,01078","0,13719","77,9","95,8","64,3","66,7","68,8","94,1",10358076,"52,294","9,063","4,346","5,044","2366,341","1,315"
2015,Portugal,88,"5,102","1,15991","1,13935","0,87519","0,51469","0,01078","0,13719","77,9","95,8","64,3","66,7","68,8","94,1",10358076,"52,294","9,063","4,346","5,044","2366,341","1,274"
2015,Latvia,89,"5,098","1,11312","1,09562","0,72437","0,29671","0,06332","0,18226","73,7","95,8","57,1","55,6","68,8","91,2",1977527,"7,273","1,254","0,09","3,64","727,997","1,707"
2015,Latvia,89,"5,098","1,11312","1,09562","0,72437","0,29671","0,06332","0,18226","73,7","95,8","57,1","55,6","68,8","91,2",1977527,"7,273","1,254","0,09","3,64","727,997","1,666"
2015,Latvia,89,"5,098","1,11312","1,09562","0,72437","0,29671","0,06332","0,18226","73,7","95,8","57,1","55,6","68,8","91,2",1977527,"7,273","1,254","0,09","3,64","727,997","1,671"
2015,Latvia,89,"5,098","1,11312","1,09562","0,72437","0,29671","0,06332","0,18226","73,7","95,8","57,1","55,6","68,8","91,2",1977527,"7,273","1,254","0,09","3,64","727,997","1,679"
2015,Latvia,89,"5,098","1,11312","1,09562","0,72437","0,29671","0,06332","0,18226","73,7","95,8","57,1","55,6","68,8","91,2",1977527,"7,273","1,254","0,09","3,64","727,997","1,718"
2015,Philippines,90,"5,073","0,70532","1,03516","0,58114","0,62545","0,12279","0,24991","68,4","83,3","57,1","66,7","43,8","91,2",102113212,"112,142","10,832","10,96","1,098","2709,834","2,514"
2015,Philippines,90,"5,073","0,70532","1,03516","0,58114","0,62545","0,12279","0,24991","68,4","83,3","57,1","66,7","43,8","91,2",102113212,"112,142","10,832","10,96","1,098","2709,834","2,501"
2015,Philippines,90,"5,073","0,70532","1,03516","0,58114","0,62545","0,12279","0,24991","68,4","83,3","57,1","66,7","43,8","91,2",102113212,"112,142","10,832","10,96","1,098","2709,834","2,518"
2015,Philippines,90,"5,073","0,70532","1,03516","0,58114","0,62545","0,12279","0,24991","68,4","83,3","57,1","66,7","43,8","91,2",102113212,"112,142","10,832","10,96","1,098","2709,834","2,523"
2015,Philippines,90,"5,073","0,70532","1,03516","0,58114","0,62545","0,12279","0,24991","68,4","83,3","57,1","66,7","43,8","91,2",102113212,"112,142","10,832","10,96","1,098","2709,834","2,516"
2015,Morocco,92,"5,013","0,73479","0,64095","0,60954","0,41691","0,08546","0,07172","46,6","47,5","46,4","38,9","56,3","44,1",34663603,"61,028","2,323","1,385","1,761","1451,804","2,051"
2015,Morocco,92,"5,013","0,73479","0,64095","0,60954","0,41691","0,08546","0,07172","46,6","47,5","46,4","38,9","56,3","44,1",34663603,"61,028","2,323","1,385","1,761","1451,804","2,082"
2015,Morocco,92,"5,013","0,73479","0,64095","0,60954","0,41691","0,08546","0,07172","46,6","47,5","46,4","38,9","56,3","44,1",34663603,"61,028","2,323","1,385","1,761","1451,804","2,018"
2015,Morocco,92,"5,013","0,73479","0,64095","0,60954","0,41691","0,08546","0,07172","46,6","47,5","46,4","38,9","56,3","44,1",34663603,"61,028","2,323","1,385","1,761","1451,804","2,017"
2015,Morocco,92,"5,013","0,73479","0,64095","0,60954","0,41691","0,08546","0,07172","46,6","47,5","46,4","38,9","56,3","44,1",34663603,"61,028","2,323","1,385","1,761","1451,804","2,07"
2015,Albania,95,"4,959","0,87867","0,80434","0,81325","0,35733","0,06413","0,14272","59,1",70,"43,6","55,6",50,"76,5",2880703,"4,532","-19,361","-1,088","1,568","261,613","1,948"
2015,Albania,95,"4,959","0,87867","0,80434","0,81325","0,35733","0,06413","0,14272","59,1",70,"43,6","55,6",50,"76,5",2880703,"4,532","-19,361","-1,088","1,568","261,613","1,9"
2015,Albania,95,"4,959","0,87867","0,80434","0,81325","0,35733","0,06413","0,14272","59,1",70,"43,6","55,6",50,"76,5",2880703,"4,532","-19,361","-1,088","1,568","261,613","1,92"
2015,Albania,95,"4,959","0,87867","0,80434","0,81325","0,35733","0,06413","0,14272","59,1",70,"43,6","55,6",50,"76,5",2880703,"4,532","-19,361","-1,088","1,568","261,613","1,843"
2015,Albania,95,"4,959","0,87867","0,80434","0,81325","0,35733","0,06413","0,14272","59,1",70,"43,6","55,6",50,"76,5",2880703,"4,532","-19,361","-1,088","1,568","261,613","1,821"
2015,Bosnia and Herzegovina,96,"4,949","0,83223","0,91916","0,79081","0,09245","0,00227","0,24808","48,3",65,"29,3","38,9","43,8","64,7",3429361,"18,461","-4,403","-0,85","5,384","843,108","1,955"
2015,Bosnia and Herzegovina,96,"4,949","0,83223","0,91916","0,79081","0,09245","0,00227","0,24808","48,3",65,"29,3","38,9","43,8","64,7",3429361,"18,461","-4,403","-0,85","5,384","843,108","1,942"
2015,Bosnia and Herzegovina,96,"4,949","0,83223","0,91916","0,79081","0,09245","0,00227","0,24808","48,3",65,"29,3","38,9","43,8","64,7",3429361,"18,461","-4,403","-0,85","5,384","843,108","2,042"
2015,Bosnia and Herzegovina,96,"4,949","0,83223","0,91916","0,79081","0,09245","0,00227","0,24808","48,3",65,"29,3","38,9","43,8","64,7",3429361,"18,461","-4,403","-0,85","5,384","843,108","2,063"
2015,Bosnia and Herzegovina,96,"4,949","0,83223","0,91916","0,79081","0,09245","0,00227","0,24808","48,3",65,"29,3","38,9","43,8","64,7",3429361,"18,461","-4,403","-0,85","5,384","843,108","2,019"
2015,Dominican Republic,98,"4,885","0,89537","1,17202","0,66825","0,57672","0,14234","0,21684","66,7","87,5","57,1",50,"62,5","76,5",10281680,"23,488","8,511","1,842","2,284","625,28","2,134"
2015,Dominican Republic,98,"4,885","0,89537","1,17202","0,66825","0,57672","0,14234","0,21684","66,7","87,5","57,1",50,"62,5","76,5",10281680,"23,488","8,511","1,842","2,284","625,28","2,129"
2015,Dominican Republic,98,"4,885","0,89537","1,17202","0,66825","0,57672","0,14234","0,21684","66,7","87,5","57,1",50,"62,5","76,5",10281680,"23,488","8,511","1,842","2,284","625,28","2,11"
